2019-10-25 09:00:04,913 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.783934116363525 seconds
2019-10-25 17:11:17,408 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.06482577323913574 seconds
2019-10-25 17:11:17,458 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.047872304916381836 seconds
2019-10-25 17:11:17,498 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.038895368576049805 seconds
2019-10-25 17:11:22,982 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 3.4815616607666016 seconds
2019-10-25 17:11:26,859 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 3.856693744659424 seconds
2019-10-25 17:11:27,167 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'河北分公司')]>, Spend 0.3061811923980713 seconds
2019-10-25 17:11:27,508 - root - INFO - SUCCESS    Clicked element: <xpath->//a[contains(text(),'通用岗位（1）')]>, Spend 0.340090274810791 seconds
2019-10-25 17:11:27,794 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'用户')]>, Spend 0.28523707389831543 seconds
2019-10-25 17:11:28,051 - root - INFO - SUCCESS    Clicked element: <css->.yellow>, Spend 0.25492286682128906 seconds
2019-10-25 17:11:28,808 - root - INFO - SUCCESS    Element <xpath->(//input[@type='search'])[5]> type content: wzs_0001,and sleep 0.5 seconds,input ENTER key, Spend 0.7569780349731445 seconds
2019-10-25 17:11:31,132 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='addUserModal']/div[2]/div/div/form/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 0.32213306427001953 seconds
2019-10-25 17:11:31,372 - root - INFO - SUCCESS    Clicked element: <xpath -> //div[@id='addUserModal']/div[@class='modal-footer']/button[@class='btn btn-warning']>, Spend 0.23932647705078125 seconds
2019-10-25 17:11:31,380 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_uorgMgr, Spend 0.006982088088989258 seconds
2019-10-25 17:11:32,125 - root - INFO - SUCCESS    Element <xpath->//div[@class='table-toolbar']/div/div//form/div/div/input> type content: wzs_0001,and sleep 0.5 seconds,input ENTER key, Spend 0.7450089454650879 seconds
2019-10-25 17:11:34,201 - root - INFO - SUCCESS    Get element text element: <css->.ng-scope:nth-child(4) > .wordBreak>, Spend 0.07567954063415527 seconds
2019-10-25 17:11:35,737 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.5348970890045166 seconds
2019-10-25 17:11:35,738 - root - INFO - ###############################  End  ###############################
2019-10-25 17:27:21,457 - root - INFO - ############################### START ###############################
2019-10-25 17:27:26,491 - root - INFO - ############################### START ###############################
2019-10-25 17:27:35,849 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.35598349571228 seconds
2019-10-25 17:27:36,154 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.3041872978210449 seconds
2019-10-25 17:27:36,807 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6392595767974854 seconds
2019-10-25 17:27:36,888 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.08178043365478516 seconds
2019-10-25 17:27:36,937 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04787302017211914 seconds
2019-10-25 17:27:36,979 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.039893150329589844 seconds
2019-10-25 17:27:39,707 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7259817123413086 seconds
2019-10-25 17:27:41,318 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.6106948852539062 seconds
2019-10-25 17:27:41,437 - root - INFO - SUCCESS    Get element text element: <id->card>, Spend 0.1186838150024414 seconds
2019-10-25 17:27:42,654 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.2147777080535889 seconds
2019-10-25 17:27:42,654 - root - INFO - ###############################  End  ###############################
2019-10-25 17:28:34,978 - root - INFO - ############################### START ###############################
2019-10-25 17:28:43,840 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.860275745391846 seconds
2019-10-25 17:28:44,120 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2782602310180664 seconds
2019-10-25 17:28:44,905 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.7692210674285889 seconds
2019-10-25 17:28:44,979 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.07280182838439941 seconds
2019-10-25 17:28:45,037 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.05684828758239746 seconds
2019-10-25 17:28:45,079 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188823699951172 seconds
2019-10-25 17:28:47,779 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6980886459350586 seconds
2019-10-25 17:28:49,281 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.5019841194152832 seconds
2019-10-25 17:28:49,412 - root - INFO - SUCCESS    Get element text element: <id->card>, Spend 0.12865543365478516 seconds
2019-10-25 17:28:50,895 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.4830868244171143 seconds
2019-10-25 17:28:50,896 - root - INFO - ###############################  End  ###############################
2019-10-25 17:29:51,334 - root - INFO - ############################### START ###############################
2019-10-25 17:30:00,146 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.81144404411316 seconds
2019-10-25 17:30:00,455 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30817461013793945 seconds
2019-10-25 17:30:01,068 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6013932228088379 seconds
2019-10-25 17:30:01,136 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.0667877197265625 seconds
2019-10-25 17:30:01,184 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.0468747615814209 seconds
2019-10-25 17:30:01,226 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188799858093262 seconds
2019-10-25 17:30:03,867 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6392912864685059 seconds
2019-10-25 17:30:05,356 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.4870283603668213 seconds
2019-10-25 17:30:05,469 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.11269760131835938 seconds
2019-10-25 17:30:05,781 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10234, Spend 0.30916571617126465 seconds
2019-10-25 17:30:05,858 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07779264450073242 seconds
2019-10-25 17:30:05,896 - root - INFO - FAIL    Unable to clear and type element: <name->phoneNo> content: 13021212121.0, Spend 0.035904645919799805 seconds
2019-10-25 17:30:07,199 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.3025171756744385 seconds
2019-10-25 17:30:07,199 - root - INFO - ###############################  End  ###############################
2019-10-25 17:32:07,473 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 8.78551959991455 seconds
2019-10-25 17:32:07,736 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2623000144958496 seconds
2019-10-25 17:32:08,341 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6043839454650879 seconds
2019-10-25 17:32:08,414 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wuzs0001, Spend 0.07081151008605957 seconds
2019-10-25 17:32:08,464 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04886937141418457 seconds
2019-10-25 17:32:08,504 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.039897918701171875 seconds
2019-10-25 17:32:11,212 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7070341110229492 seconds
2019-10-25 17:32:12,682 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.4690723419189453 seconds
2019-10-25 17:32:12,809 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.12566423416137695 seconds
2019-10-25 17:32:13,109 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_auto02, Spend 0.3001983165740967 seconds
2019-10-25 17:32:13,191 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: 吴祖顺, Spend 0.07978606224060059 seconds
2019-10-25 17:32:13,284 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 13071089287, Spend 0.09175491333007812 seconds
2019-10-25 17:32:14,512 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.22831153869628906 seconds
2019-10-25 17:33:28,181 - root - INFO - ############################### START ###############################
2019-10-25 17:33:37,477 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.296145677566528 seconds
2019-10-25 17:33:37,753 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.27526283264160156 seconds
2019-10-25 17:33:38,380 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6133637428283691 seconds
2019-10-25 17:33:38,475 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.09474658966064453 seconds
2019-10-25 17:33:38,525 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.05086374282836914 seconds
2019-10-25 17:33:38,567 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.041889190673828125 seconds
2019-10-25 17:33:41,311 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7420084476470947 seconds
2019-10-25 17:33:42,773 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.4610939025878906 seconds
2019-10-25 17:33:42,884 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.11070370674133301 seconds
2019-10-25 17:33:43,211 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10234, Spend 0.3261284828186035 seconds
2019-10-25 17:33:43,291 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07878923416137695 seconds
2019-10-25 17:33:43,320 - root - INFO - FAIL    Unable to clear and type element: <name->phoneNo> content: 15138961705.0, Spend 0.027925968170166016 seconds
2019-10-25 17:33:44,605 - root - INFO - SUCCESS    Closed all window and quit the driver, Spend 1.284621000289917 seconds
2019-10-25 17:33:44,606 - root - INFO - ###############################  End  ###############################
2019-10-25 17:34:14,553 - root - INFO - ############################### START ###############################
2019-10-25 17:34:23,910 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.35598874092102 seconds
2019-10-25 17:34:24,188 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2767515182495117 seconds
2019-10-25 17:34:24,819 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6193108558654785 seconds
2019-10-25 17:34:24,892 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.07180070877075195 seconds
2019-10-25 17:34:24,939 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.046875715255737305 seconds
2019-10-25 17:34:24,980 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.0388948917388916 seconds
2019-10-25 17:34:27,644 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6630418300628662 seconds
2019-10-25 17:34:29,150 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.505976676940918 seconds
2019-10-25 17:34:29,260 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.11070108413696289 seconds
2019-10-25 17:34:29,570 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10234, Spend 0.31017112731933594 seconds
2019-10-25 17:34:29,649 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07679367065429688 seconds
2019-10-25 17:34:29,683 - root - INFO - FAIL    Unable to clear and type element: <name->phoneNo> content: 15138961705.0, Spend 0.03390812873840332 seconds
2019-10-25 17:34:29,684 - root - INFO - ###############################  End  ###############################
2019-10-25 17:36:27,813 - root - INFO - ############################### START ###############################
2019-10-25 17:36:37,629 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.814761877059937 seconds
2019-10-25 17:36:37,920 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2902228832244873 seconds
2019-10-25 17:36:37,932 - root - INFO - ###############################  End  ###############################
2019-10-25 17:37:39,149 - root - INFO - ############################### START ###############################
2019-10-25 17:37:48,494 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.34402060508728 seconds
2019-10-25 17:37:48,773 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.27750229835510254 seconds
2019-10-25 17:37:49,449 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6502184867858887 seconds
2019-10-25 17:37:49,525 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.0747988224029541 seconds
2019-10-25 17:37:49,569 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.0438838005065918 seconds
2019-10-25 17:37:49,614 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04288053512573242 seconds
2019-10-25 17:37:52,297 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6820130348205566 seconds
2019-10-25 17:37:53,873 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.5757873058319092 seconds
2019-10-25 17:37:53,976 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.10073065757751465 seconds
2019-10-25 17:37:54,282 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10234, Spend 0.3051886558532715 seconds
2019-10-25 17:37:54,358 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07579684257507324 seconds
2019-10-25 17:37:54,386 - root - INFO - FAIL    Unable to clear and type element: <name->phoneNo> content: 15138961705.0, Spend 0.025929927825927734 seconds
2019-10-25 17:37:54,387 - root - INFO - ###############################  End  ###############################
2019-10-25 17:48:10,609 - root - INFO - ############################### START ###############################
2019-10-25 17:48:19,927 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.317063093185425 seconds
2019-10-25 17:48:20,237 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.31051015853881836 seconds
2019-10-25 17:48:20,930 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6921966075897217 seconds
2019-10-25 17:48:20,994 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: 系统管理员, Spend 0.06283187866210938 seconds
2019-10-25 17:48:21,045 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 123456, Spend 0.05086398124694824 seconds
2019-10-25 17:48:21,094 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.046877384185791016 seconds
2019-10-25 17:48:24,021 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.9264471530914307 seconds
2019-10-25 17:48:24,972 - root - INFO - FAIL    Unable to load http:\\192.168.54.124/csdp/manage/#/manage-view/systemManage/sys_morgMgr, Spend 0.9305121898651123 seconds
2019-10-25 17:48:24,974 - root - INFO - ###############################  End  ###############################
2019-10-25 17:48:33,384 - root - INFO - ############################### START ###############################
2019-10-25 17:48:42,748 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.36193060874939 seconds
2019-10-25 17:48:43,030 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2785522937774658 seconds
2019-10-25 17:48:43,661 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.5917022228240967 seconds
2019-10-25 17:48:43,847 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.18451571464538574 seconds
2019-10-25 17:48:43,891 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.043881893157958984 seconds
2019-10-25 17:48:43,962 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.06981348991394043 seconds
2019-10-25 17:48:46,611 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.648223876953125 seconds
2019-10-25 17:48:48,183 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.5698025226593018 seconds
2019-10-25 17:48:48,285 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.10073089599609375 seconds
2019-10-25 17:48:48,602 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10234, Spend 0.31615567207336426 seconds
2019-10-25 17:48:48,685 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.08078527450561523 seconds
2019-10-25 17:48:48,845 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.16057062149047852 seconds
2019-10-25 17:48:50,096 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.24936509132385254 seconds
2019-10-25 17:48:50,105 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.008977174758911133 seconds
2019-10-25 17:48:50,252 - root - INFO - SUCCESS    Get element text element: <id->card>, Spend 0.14557623863220215 seconds
2019-10-25 17:48:50,309 - root - INFO - ###############################  End  ###############################
2019-10-25 17:55:32,584 - root - INFO - ############################### START ###############################
2019-10-25 17:55:42,408 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.82174015045166 seconds
2019-10-25 17:55:42,689 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.28151607513427734 seconds
2019-10-25 17:55:43,385 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6816952228546143 seconds
2019-10-25 17:55:43,477 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.09275317192077637 seconds
2019-10-25 17:55:43,522 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04388308525085449 seconds
2019-10-25 17:55:43,566 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04288482666015625 seconds
2019-10-25 17:55:46,253 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6850051879882812 seconds
2019-10-25 17:55:47,981 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.7283787727355957 seconds
2019-10-25 17:55:48,139 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.15658020973205566 seconds
2019-10-25 17:55:48,445 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10235, Spend 0.30518484115600586 seconds
2019-10-25 17:55:48,507 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.06083846092224121 seconds
2019-10-25 17:55:48,590 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.0827791690826416 seconds
2019-10-25 17:55:49,840 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.2483365535736084 seconds
2019-10-25 17:55:49,853 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.011966705322265625 seconds
2019-10-25 17:55:54,978 - root - INFO - FAIL    Unable to clear and type element: <css->.ng-touched> content: wuzs_tenant_10235, Spend 5.122472286224365 seconds
2019-10-25 17:55:54,979 - root - INFO - ###############################  End  ###############################
2019-10-25 17:57:56,926 - root - INFO - ############################### START ###############################
2019-10-25 17:58:06,701 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.772872686386108 seconds
2019-10-25 17:58:07,004 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.30158233642578125 seconds
2019-10-25 17:58:07,648 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6315109729766846 seconds
2019-10-25 17:58:07,879 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.23138022422790527 seconds
2019-10-25 17:58:07,929 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.048836469650268555 seconds
2019-10-25 17:58:07,971 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188704490661621 seconds
2019-10-25 17:58:10,703 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.7288796901702881 seconds
2019-10-25 17:58:12,369 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 1.664823293685913 seconds
2019-10-25 17:58:12,496 - root - INFO - SUCCESS    Clicked element: <xpath->//button[contains(.,'新建运营部门')]>, Spend 0.12566328048706055 seconds
2019-10-25 17:58:12,789 - root - INFO - SUCCESS    Clear and type element: <name->tenantName> content: wuzs_tenant_10236, Spend 0.29250359535217285 seconds
2019-10-25 17:58:12,868 - root - INFO - SUCCESS    Clear and type element: <name->contact> content: wzs, Spend 0.07879137992858887 seconds
2019-10-25 17:58:12,960 - root - INFO - SUCCESS    Clear and type element: <name->phoneNo> content: 15138961701, Spend 0.08976006507873535 seconds
2019-10-25 17:58:14,219 - root - INFO - SUCCESS    Clicked element: <xpath->//button[@type='submit']>, Spend 0.2572898864746094 seconds
2019-10-25 17:58:14,227 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/tenant, Spend 0.007943153381347656 seconds
2019-10-25 17:58:14,937 - root - INFO - SUCCESS    Element <xpath->//div[@class='col-md-3 padding-0']/form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.7081067562103271 seconds
2019-10-25 17:58:15,040 - root - INFO - SUCCESS    Get element text element: <id->card>, Spend 0.10172748565673828 seconds
2019-10-25 17:58:15,041 - root - INFO - ###############################  End  ###############################
2019-10-25 18:24:44,595 - root - INFO - ############################### START ###############################
2019-10-25 18:24:53,887 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.291128396987915 seconds
2019-10-25 18:24:54,155 - root - INFO - SUCCESS    Set browser window maximized, Spend 0.2662839889526367 seconds
2019-10-25 18:24:54,778 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124, Spend 0.6093711853027344 seconds
2019-10-25 18:24:54,869 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='username']> content: wzs_0001, Spend 0.08975791931152344 seconds
2019-10-25 18:24:54,919 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='password']> content: 1qaz!QAZ, Spend 0.04986715316772461 seconds
2019-10-25 18:24:54,963 - root - INFO - SUCCESS    Clear and type element: <xpath -> //input[@name='captcha']> content: 1234, Spend 0.04188704490661621 seconds
2019-10-25 18:24:57,637 - root - INFO - SUCCESS    Clicked element: <xpath -> //button[contains(.,'登录')]>, Spend 0.6721484661102295 seconds
2019-10-25 18:24:59,152 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 1.514948844909668 seconds
2019-10-25 18:24:59,312 - root - INFO - SUCCESS    Clicked element: <xpath->(//button[@type='button'])[10]>, Spend 0.15957331657409668 seconds
2019-10-25 18:24:59,746 - root - INFO - SUCCESS    Clicked element: <xpath->//span/button/i>, Spend 0.4328436851501465 seconds
2019-10-25 18:25:02,416 - root - INFO - SUCCESS    Element <xpath->//div[@id='selectClientModal']/div[2]/div/div/div/form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 0.6672189235687256 seconds
2019-10-25 18:25:05,706 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-body']/div[@class='box-body form']/table-component/div/table/tbody/tr/td[1]/div/span/input[@type='radio']>, Spend 0.28904271125793457 seconds
2019-10-25 18:25:05,939 - root - INFO - SUCCESS    Clicked element: <xpath->//div[@id='selectClientModal']/div[@class='modal-footer']/button[@class='btn btn-flat btn-primary']>, Spend 0.23237824440002441 seconds
2019-10-25 18:25:06,101 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='username'])[2]> content: wuzs_auth_user_01, Spend 0.16057109832763672 seconds
2019-10-25 18:25:06,211 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='firstname'])[2]> content: wuzushun, Spend 0.10870981216430664 seconds
2019-10-25 18:25:06,295 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='password'])[2]> content: 1qaz!QAZ, Spend 0.08477425575256348 seconds
2019-10-25 18:25:06,376 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='_repassword'])[2]> content: 1qaz!QAZ, Spend 0.07878851890563965 seconds
2019-10-25 18:25:06,483 - root - INFO - SUCCESS    Clear and type element: <xpath->(//input[@name='email'])[2]> content: wzs@163.com, Spend 0.10571789741516113 seconds
2019-10-25 18:25:06,737 - root - INFO - SUCCESS    Clicked element: <xpath->//form/div[2]/div/div/button>, Spend 0.25332164764404297 seconds
2019-10-25 18:25:06,746 - root - INFO - SUCCESS    Navigated to http:\\192.168.54.124/csdp/manage/#/manage-view/adminManage/auth/user, Spend 0.008976221084594727 seconds
2019-10-25 18:25:11,882 - root - INFO - FAIL    Unable element <xpath->//div[@id='selectClientModal']/div[2]/div/div/div/form/div/div/input> type content: wuzs_tenant_10236,and sleep 0.5 seconds,input ENTER key, Spend 5.133434057235718 seconds
2019-10-25 18:25:11,884 - root - INFO - ###############################  End  ###############################
2019-10-25 18:28:47,113 - root - INFO - ############################### START ###############################
2019-10-25 18:28:56,478 - root - INFO - SUCCESS    Start a new browser: firefox, Spend 9.36396598815918 seconds
